国庆预告区,#genre#
💩人生路,https://vd3.bdstatic.com/mda-pbja4fnxjisc5a7q/hd/cae_h264/1676878038916191287/mda-pbja4fnxjisc5a7q.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1702280752-0-0-e284e9bc9a624b7260c44ef832af52b6&bcevod_channel=searchbox_feed&pd=1&cr=1&cd=0&pt=4&logid=2752593400&vid=8297922049954041581&abtest=all
💋红唇,https://vdse.bdstatic.com//2c9bf201a41b2ce99e5846cb2a455fd1.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-01-15T07%3A08%3A45Z%2F-1%2Fhost%2F3b264f06390ae76ef509f21efb2547030184e07ae09f0c5591385eed6a94d1ad
🐴一路向北,https://vd3.bdstatic.com/mda-mgsaq7ststcbwxgq/hd/cae_h264/1627372037276813102/mda-mgsaq7ststcbwxgq.mp4?pd=19&vt=1
👸阿爸阿妈,https://vd3.bdstatic.com/mda-khup11jnkx4up509/hd/mda-khup11jnkx4up509.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
🐑可可托海牧羊人,https://baikevideo.cdn.bcebos.com/media/mda-OfvUngc0fVwWQ4bv/103c1be3d0d74c55ece83a8ff7fecd3f.mp4
🌷歌曲MV望爱却步,https://vd2.bdstatic.com/mda-kaqvuw6a6v1a9iz3/hd/mda-kaqvuw6a6v1a9iz3.mp4?auth_key=1602564548-0-0-8269bf86162892c571dae5ea0ebba99d&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=all
🚶多年以后,https://vd3.bdstatic.com/mda-jjmpkyg24vshp9gw/hd/mda-jjmpkyg24vshp9gw.mp4?pd=20&vt=1
💃酒后更想你,https://vd3.bdstatic.com/mda-jd3qndfznwsn3534/hd/mda-jd3qndfznwsn3534.mp4?pd=20
🏄山谷里的思念,https://vd2.bdstatic.com/mda-mh28v83egprk7any/hd/cae_h264/1627972185107520763/mda-mh28v83egprk7any.mp4?auth_key=1702281014-0-0-6e70f889ffd0d241bf141fffa0110ea7&bcevod_channel=searchbox_feed&pd=1&cr=1&cd=0&pt=4&logid=3014630753&vid=8429722250031478673&abtest=all#https://vd3.bdstatic.com/mda-nkr0uv0nfrmamb42/haokan_t/dash/1674084218015095348/mda-nkr0uv0nfrmamb42-5.mp4#https://vd3.bdstatic.com/mda-jgjrc7bbtsfsm87c/hd/mda-jgjrc7bbtsfsm87c.mp4?pd=20&vt=1
🏈送亲,https://vd3.bdstatic.com/mda-kdrc8bnew4wn1mc7/hd/mda-kdrc8bnew4wn1mc7.mp4?pd=20&vt=1
🎵一路向北女,https://vd3.bdstatic.com/mda-je0wsdji6zggwdpk/hd/mda-je0wsdji6zggwdpk.mp4?pd=20&vt=1
🎨站着等你三千年,https://vd3.bdstatic.com/mda-kd9da736gij3x9gn/v1-cae/hd/mda-kd9da736gij3x9gn.mp4?pd=20
💔你的眼角流着我的泪,https://vd3.bdstatic.com/mda-jjvuaezd3e9csjr4/hd/mda-jjvuaezd3e9csjr4.mp4?pd=20&vt=1
💟一路向北男,https://vd3.bdstatic.com/mda-jkvhvg4a5mhmn1sn/mda-jkvhvg4a5mhmn1sn.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D&pd=20&vt=1
💛醉相思,https://vdse.bdstatic.com//ae2ecc7b9a9e3601409a98867234a7ee.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-05-29T13%3A18%3A39Z%2F-1%2Fhost%2F1d2e26e413429ccf4b652dd35aeb93fbea76a8a706d6325f05cf20b88d52dcf0
💓思念天边的你,https://vd3.bdstatic.com/mda-jm650vgvy10zuwe3/mda-jm650vgvy10zuwe3.mp4?pd=20&vt=1
💓送亲,https://vd3.bdstatic.com/mda-jjpgdde78dkmvyqc/hd/mda-jjpgdde78dkmvyqc.mp4?pd=20&vt=1
🎇我爱你胜过你爱我,http://vdown.kuwo.cn:80/resource/t1/35/b9d819288a2f4572883763a6ee31a4d1.mp4
🙈枉凝眉,https://vd3.bdstatic.com/mda-kdqz9dgaqs7jviyq/hd/mda-kdqz9dgaqs7jviyq.mp4?auth_key=1601532821-0-0-f638f31de1b2c319b5732539a46c1252&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=all
🍁舞曲望爱却步,https://vd2.bdstatic.com/mda-kjcc6puyt0y3b16t/v1-cae/hd/mda-kjcc6puyt0y3b16t.mp4?auth_key=1602564828-0-0-919d15fcd02515f70473247a88af2da5&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=all
👯舞曲酒醉的蝴蝶,https://vd3.bdstatic.com/mda-kdq1s7je2vx37i7b/v1-cae/hd/mda-kdq1s7je2vx37i7b.mp4?auth_key=1602565445-0-0-afb5ef39d86b13ae21b9cdc7f8729b56&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=all
🌹听心,https://vd2.bdstatic.com/mda-kgtnkhjx5yd0ybpj/hd/mda-kgtnkhjx5yd0ybpj.mp4?auth_key=1602566216-0-0-ff1324cf6383d659f982a63cbc18f0216&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=all
🌾青青河边草DJ,https://vd3.bdstatic.com/mda-mdnxcixsnza2cqj6/480p/h264/1619215862/mda-mdnxcixsnza2cqj6.mp4?pd=19&vt=1
🍃茶山情歌DJ,https://vd3.bdstatic.com/mda-kih0mpapybd4im77/hd/mda-kih0mpapybd4im77.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
✌月下情缘DJ,https://vd3.bdstatic.com/mda-jhikh1mhi3szbbrp/hd/mda-jhikh1mhi3szbbrp.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
✈拥抱你离去DJ,https://vd3.bdstatic.com/mda-ki7twtbiuxk4evfp/hd/mda-ki7twtbiuxk4evfp.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
💃下辈子不做女人 (DJ版,https://vd3.bdstatic.com/mda-kmng6mwv9nkah0dk/hd/mda-kmng6mwv9nkah0dk.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
🏄得到你的人却得不到你的心,https://vd3.bdstatic.com/mda-mgt1gwqw0pyxttwm/hd/cae_h264/1627459420531742936/mda-mgt1gwqw0pyxttwm.mp4?pd=19&vt=1
🎿DJ相思的债,https://vd3.bdstatic.com/mda-ki3xxn4n8r9r32v7/hd/mda-ki3xxn4n8r9r32v7.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
🍻DJ三月里的小雨,https://vd2.bdstatic.com/mda-kf3rjbw4irbx1vqg/v1-cae/hd/mda-kf3rjbw4irbx1vqg.mp4?auth_key=1642681379-0-0-d681adb6a91409b4a729c001692746d4&bcevod_channel=searchbox_feed&pd=1&pt=3&logid=3179042815&vid=13433172388874046863&abtest=all
🍲叹这一生,https://vd3.bdstatic.com/mda-mgq98f2tpuv8qjbd/hd/cae_h264/1627195392132503348/mda-mgq98f2tpuv8qjbd.mp4?pd=19&vt=1
让泪化作相思雨,https://vdse.bdstatic.com//37a57703f281130aa2a53d11db0ce0b9.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-01-18T12%3A23%3A41Z%2F-1%2Fhost%2Fc96e11b6c795f67ddaa1715b87cb82015617a8a06f807a5b43f6ef1d6c345c44
🍎等你等了那么久,https://vd3.bdstatic.com/mda-md8fyx884ys88k9q/hd/cae_h264/1617939295/mda-md8fyx884ys88k9q.mp4?pd=19&vt=1
🍜遇上你是我的缘,https://vd3.bdstatic.com/mda-jmqi19pvavxyuh5r/hd/mda-jmqi19pvavxyuh5r.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
🍉一曲红尘,https://vd2.bdstatic.com/mda-jc2tbj5ckmnbxnbg/hd/mda-jc2tbj5ckmnbxnbg.mp4
🍉心雨,https://vd2.bdstatic.com/mda-maevi6ya3y5td90j/v2-hknm/hd/mda-maevi6ya3y5td90j.mp4?auth_key=1702281310-0-0-4c72c1362cb896cac7fc3381c8c9f8c2&bcevod_channel=searchbox_feed&pd=1&cr=1&cd=0&pt=4&logid=3310848656&vid=4928830265442389079&abtest=all#https://vd3.bdstatic.com/mda-jj2ugw6cf5ysz3ya/sc/bd265_cae/1638353508140719049/mda-jj2ugw6cf5ysz3ya.mp4
🌸武林🌸
2024年3月9日武林风,https://media2.hndt.com/data_01/1/3/2024/03/11/0704e2e32ff05981422ab960e722892b/1766994972847058945_1920x1080_2000.m3u8
2024年3月2日武林风,https://txmov2.a.kwimgs.com/upic/2024/03/02/11/BMjAyNDAzMDIxMTEyMTVfMTIyOTE2ODQ1Ml8xMjYzMzk2NjUzMjJfMF8z_b_B81d8b4120d76490a2becf33b6c2ae39a.mp4?tag=1-1709354572-std-1-cj51uhutd2-e3dc8b97d8371db4&clientCacheKey=3x8xiwbr34xyzpy_b.mp4&tt=b&di=7cdee4c6&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
2024年2月17日武林风全球功夫盛典[2],https://txmov2.a.kwimgs.com/upic/2024/02/18/22/BMjAyNDAyMTgyMjA2NThfMTIyOTE2ODQ1Ml8xMjUzMjM0NzUyNDhfMF8z_b_B1f6af89654b31207047069499cea04d9.mp4?tag=1-1708267113-std-1-hbjoaahdyu-ecb9fa9bb60959a9&clientCacheKey=3xdqece4hixmv9w_b.mp4&tt=b&di=276c0430&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
武林风①,https://media2.hndt.com/data_01/1/3/2022/07/02/87f9a85d12bf30dd0c00d91489bfafad.mp4
武林风③,https://txmov2.a.yximgs.com/bs3/video-hls/5230931045761004318_hlsb.m3u8?pkey=AAVTKbr7pJ8xZ2oLnj2D_utkZtu68l5j3B0HGCAmoJda5-fVEzVWFCNOZ43xQmWN7DnRDPTHVhz1k8eE8OGAiVQKjvdjPlnqL9fJAHubPbSJ-If0h8PaVqVNfRZANTTZbQs
武林风④,https://txmov2.a.yximgs.com/upic/2022/06/17/22/BMjAyMjA2MTcyMjI0MDNfODQ0MzgwOTA1Xzc2OTk4MzUyNzc0XzBfMw==_b_B8af7c147dfba60f9d8979f50f97a2548.mp4?pkey=AAWK6nlIWTZ6Zu2gltJ3isDKlTRDtfkhBYez6e6Soa0vP5yQUooquyCQx9u8duylsXXQQHHdZBy85HgPH0an2n3eHTBUAJO-EabYJll0h0iUQxMx9RIbOkMug5NjTCa1rw4&tag=1-1655476891-
武林风⑤,https://txmov2.a.yximgs.com/bs3/video-hls/5188146847734472653_hlsb.m3u8?pkey=AAW27VnZYedosyOZQx1hvnIua23jOxawv4eaMNL4XvcZqVWo1YQOvrLWpOs5tXtczGlig5pmclRuE4UQzgYCRafDvB5DiaY5RH-oIvZZUBU_VJWmT_YCssFAH-JIRrTJRHE
武林风⑩,https://vod.stream.hndt.com/HeNan1/20220422/HeNan1_20220422_2110_2240.mp4
2024年1月20日昆仑决95曼谷站,https://txmov2.a.kwimgs.com/upic/2024/01/22/00/BMjAyNDAxMjIwMDA3NDhfMTIyOTE2ODQ1Ml8xMjI2OTc5NjUwNzFfMF8z_b_B92b75adf9f382f2721bc4957beedcf10.mp4?tag=1-1705886318-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3x5fscgmnj4pwbi_b.mp4&tt=b&di=175e494&bp=10001
2024年1月19日昆仑决94曼谷站,https://txmov2.a.kwimgs.com/upic/2024/01/19/20/BMjAyNDAxMTkyMDE5MzRfMTIyOTE2ODQ1Ml8xMjI1MDUyMjc5OThfMF8z_b_Bf792b5b29da987b85899b3e76ec6c736.mp4?tag=1-1705670491-std-1-66sz7th6zg-0fd065a215c9e312&clientCacheKey=3x7nrw5v7946kjc_b.mp4&tt=b&di=529d11df&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
2023年12月23日昆仑决格斗精英赛6苍南站,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/c344c87d9fa92dde-9d0cdcdd1b0e5d43e5d109a9d3541b15-hls_1080p_2.m3u8?pkey=ABCYV4c6mXdtmmO0qjDehAQSfJ-SXnR4tiMpDgOfd72LCqWm3Jpdq2EPu7G3-DsIIvXD3-k6BlAEeFjiQvqZTDLzlko1FdSr7Z9iOuDJkVeECMCy8qFg5YZQkn7YygC_aqUMXg3c_ZpYOxJBzE3GZN0SbiOHDcwKeRhUKRbPJqJa4PYRmkKD4nkx-TWRBybP9zdwnjG9VO46kGsVHMQTJN3u8gKsDNT7zsk_lH1dIXlA8vWtJzmjrXEPOToVMubpGFE&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年11月25日昆仑决93铜陵站,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/c90e7b9b825957b5-006770ebfc2af4b6bea88555f21ab268-hls_1080p_h264_6m_1.m3u8?pkey=ABA0E8gvuhOkof2oekp4R0FmC5uid9U5KZvrpBj2fQbBVaHSylBYYj_i1VhAER7-7yJJNUq96wRKFVxbZUAr17MjZpE-BFLfWn1QLlZPD_kGglli_IH-6JJ3WMJfOiAn-U1uUholRRMm2l4rCn9FULFr0KJ2FhAiulLihL4hNl__w_1Dd5fDgZZNjHIt4Lwepesfd0ZsdvHkDFpN2o-A-NQ6Hn8YQP5eP-OJ_eiLvSzc7eWGaB9XcNaOCQMaImBTHpA&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年10月21日昆仑决92北京站,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/9d6344739d152482-2323eb8dad74c03361d3121df29f5358-hls_1080p_2.m3u8?
pkey=ABB6xMgUEJw_D7f_ZfM7H4Fnsu9Z-a-eqBTk7muJs3Yfck4dNZF4ofH5TBvzOUEhLGj0EiNwNPApM99WsEKNSq48UZNUVIu47ufIGx6k67PkSX7vvZ9MmhA43Xcyr9HHPqZtEWTj5VIrVPPEH8Of6_v8Bxhpv4pKs8Ew86gFRtCoJ5xtQjuT_LhXHB-GHApLIJqgMmKi8fle2z5QfYBB7dJG052nOM6DbKZqCzLxPm7-nR31nDY_CgyCKgD3MJZB7fE&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年8月19日昆仑决-天天格斗嘉年华,https://txmov2.a.kwimgs.com/upic/2023/08/29/18/BMjAyMzA4MjkxODQyMTNfMTIyOTE2ODQ1Ml8xMTE2ODIwMTA1OTZfMF8z_b_B42456fc4d262dc8c10cf4a284edaf70d.mp4?tag=1-1693315839-std-1-lnjkutck9f-71df55f57fc3d726&clientCacheKey=3xtyu7vuew8g7gm_b.mp4&tt=b&di=2ac036af&bp=12681
2023年8月12日昆仑决90,https://txmov2.a.kwimgs.com/upic/2023/08/29/19/BMjAyMzA4MjkxOTMyMDJfMTIyOTE2ODQ1Ml8xMTE2ODU4MDkwNjBfMF8z_b_B915811684b3a4dad13fefa47c309ae26.mp4?tag=1-1693315468-std-1-qkutikzcno-3e98762eb3dd15ab&clientCacheKey=3xyh53n94x659ge_b.mp4&tt=b&di=2ac036af&bp=12681
2023年7月8日昆仑决89铜陵站,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/fc29887a3a3189ab-1e290115d6ea745a4cc0c84dd943c764-hls_1080p_h264_6m_1.m3u8?pkey=ABAlAwoP6Ulg7s7DftGtz1V34jBJexRGbSEPUs0h-HNXlxnB_dyKKhFjQRZcxWZONdlMpCaTWoypu2y2i2N9UChiC4gYWFU1WmmbU_QTWyj4khDoxSJxwqqWAzVYZOik_jHTSyCVhpkdRZPM0BGpbD-w7q0IRPfQ5UmmYtsh60x8j148YoPHVUdFWnC8QWbWG3uJD9GABdkfhh8QqdSwTZz6YKuKcVPLA91b8exvcCYmbIcktoeO5clV44TZk_wTTjs&safety_id=AAIr4hxGdSb4EcyC8MB_fcaA
2024年1月20日峨眉传奇45彭州,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_3473444116_8896925730/merged_1705763346189_907287_11004_24801.m3u8
2024年1月20日峨眉传奇崛起之路1·彭州站第二场,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_3473444116_8896915705/merged_1705737246290_95291_10683_17474.m3u8
2024年1月19日峨眉传奇崛起之路1·彭州站第一场,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_3473444116_8896908076/merged_1705656486017_229447_847_13190.m3u8
2023年12月31日峨眉传奇伊宁站,https://1251961939.vod2.myqcloud.com/0ed136b0vodcq1251961939/7736e0453270835014483962627/playlist.f9.mp4?t=65924873&exper=0&us=ed3f678c5b404cd298814e964f030628&sign=0c07f74cb3e4a9c39623877b8e0c3b86
2023年10月22日峨眉传奇-渝武魂·重庆站,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/04ed8e82c2764110-eb68d2b1b2f1222642425ae32d7d78d9-hls_720p_2.m3u8?pkey=ABAbmbVchCDIDTuuGt986s2riPQMBrTBW5no2cIsUh-u3kmf7w6GFM-xLajfenZFI29cusXAbmU6a_8nsb0WMna4PEfKLiW5RCPY-CzwJEq3I8y2Vsv4FkftaEx5jWs2GkI9u6hQ303KQqfNV0OQeJCgnAbZfXupM-hoHVXSi4_qhyV13z7qF2p2Pt-cIwpQqByB_t9netFx04C7JMR16WV_xzC5RWW0QlShPF0vMORx1_NN5j_UcH6uoT5X9ZQ7jho&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年3月25日峨眉传奇·韩井杯青年格斗赛,https://txmov2.a.kwimgs.com/bs3/video-hls/5242190065644369863_hlsb.m3u8?pkey=AAUtSh8lVa5atsfwmt_VmpKhFChM8bZ0NFs_alHHb6fkl4b17nONzTyVGbKVCG_1jEB42i9nkXrtRjvnsOT858N9gVVyTWVE9A5duY0Czo7l8EmNLZIwy--dT2UOBMMsKZo&ss=vp
2024年1月26日勇士的荣耀52-年终盛典,https://txmov2.a.kwimgs.com/upic/2024/01/28/09/BMjAyNDAxMjgwOTE0NTVfMTIyOTE2ODQ1Ml8xMjMzMTY4MjM0OTNfMF8z_b_B498a3711ba8dd13af177c9499869e337.mp4?tag=1-1706418584-std-1-q3leos7xtg-c47b276a3d33b26f&clientCacheKey=3xkp2r6zvdnh4u9_b.mp4&tt=b&di=276c0430&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
2023年12月31日勇士的荣耀51-跨年盛典1,https://txmov2.a.kwimgs.com/upic/2024/01/23/19/BMjAyNDAxMjMxOTQ3MzlfMTIyOTE2ODQ1Ml8xMjI5NTM4OTUyNzVfMF8z_b_B22c4489fe155d9747dbf8e441b55ccde.mp4?tag=1-1706025080-std-1-clxjgvp656-dbd9400bd01e0735&clientCacheKey=3xdaju4h8zpg3yk_b.mp4&tt=b&di=7cdee4c6&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
2023年12月31日勇士的荣耀51-跨年盛典2,https://txmov2.a.kwimgs.com/upic/2024/01/07/12/BMjAyNDAxMDcxMjI0MTdfMTIyOTE2ODQ1Ml8xMjE1NDE2NjIwNzVfMF8z_b_Bc27d157f518ed54482b19d5a982496d5.mp4?tag=1-1704603981-std-1-r429uebz4n-869a65cf9b842831&clientCacheKey=3xtxp7z9tyqja2g_b.mp4&tt=b&di=529d11df&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
2023年11月17日勇士的荣耀50期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/4142cbc9730304a8-bd693cbdc3cd93ec816a65684059974d-hls_1080p_h264_60_1.m3u8?pkey=ABAxC9nijC6DMIBHYR12RjVRhSdrVgZM8EJpFez3wKJz5MTKFFQrzAErwtsAXXlOmyMvfFSlnUS_QslafZUnQJEn-B_wW9C0fR5Hqrh6z7arQYti5mb17dqftEHpRuLcnnYZNp79O38zaRZOvJck0rIq-nFNjxlCM16-DoOqt1mUKQBpqb_cNQgGYdMLWAVT75CDHCj7RxVo14JaIZObbUYM8XClUwYtesdzWd2uGkqUVR4KQzup5Kpy0ZUhSsnBhv0&safety_id=AAIQ0qgWzY6VCR_ZTevKMWP9
2023年10月13日勇士的荣耀49期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/1e52e9c8adb5eb52-9d28403bb57a90667e9db4e6674fe0a3-hls_1080p_h264_60_1.m3u8?pkey=ABAs4kHtCjDL5gWFK7-Duy1fq9WU1ya1GoO13nw_1v8gxqcCcja6LlBjztVLTP98ddli-UKkXQY2v4MRGjj7CajOT54VGy0S4eQZtt-n7Qd1LGUOkUU6gu_JI8iOtgrfV5dmWybODB93Bo_SS5aMIee_5gAfX4nVc4i0ZyBMT6jGSCEHDZdLYubXOQCm_ZVZ4ARMyf2T_nGZsCn3WcQno_-fqG8RLF5bGiQvpCdjyaa5hugwvUUQCtwIKzQgetoNL8E&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年10月13日勇士的荣耀49期,https://txmov2.a.kwimgs.com/ksc1/QUa7eKpAB01yy5Jx0kiVlqsar0Q7BLRevxi1s-iJjZXtD9ydGe9WW0yFXptDvy111ofXOU3WCYqhDXpItFM9HF0ZicD-E5aKrAzJjASrouXPe4yUfDfv0gZtU3GT7U94CpPGV9j7AG5jYha0xqgql4oYEWg0eopm55faCMjFoAbjdo-bQkc-sQeM8uzmD3Sy.mp4?pkey=AAWMajXdxIfRR7quQ46bAhg3VErTyDppxD_GcRMwD_dUKTnQD5ynnqt76d9tjBq3nJrpc1silgQJ3iuPrH1vM1SRdG6YCz087GRhHDmvkO7b-L0BAh5arREydXa7Wgce20M&tag=1-1697244010-tube-1-cznyu4ym17-fc1a687b231b2f33&clientCacheKey=3xsc694dccpiwva_b.mp4&tt=b&di=2ac036af&bp=14081&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
2023年10月11日勇士的崛起41期,https://txmov2.a.kwimgs.com/ksc1/WrVds-HnZ_yRi7Z66DfImVg1K5vW6LfQVf8ZZLCZGo6cIl87lUamTS_inVvOrTkcKWMKoZGQgk38z9r2-7KdaG1ez8cFMetWuhZbazaayXUE2QbGRW-yDKW5vPp8G8MC5OfLhTvTiuLV2bPLuQzLSxHWN3xU7_4wP5m25VrpkxujTPR9dBW3EGEZ9lLmgBLP.mp4?pkey=AAUj2d8ebtPSi7gAb9UiiPB-f2s_lnMmX2p3lm2mfQtX5-8C0PErFFwAu83OiUL8-BETkNJ03GCwRT0PYFkzMCFz2EIG-kI3KzNRPCu6UgTCxy14FqNQS8apVZR9DOpXAXk&tag=1-1697032872-tube-1-1i0swxixs9-c63618fb19fcaee9&clientCacheKey=3x5vr4ndyy9dzcy_b.mp4&tt=b&di=2b8e8c09&bp=14081&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
UFC格斗之夜①,https://txmov2.a.yximgs.com/bs3/video-hls/5189554226836202631_hlsb.m3u8?pkey=AAXSV7JAeO9odQjnMgyNIfPEebdRZsIbqDtZjPmCcngq2T3CpRqckqi4KWLMTP6c530T9vGf4V4Bhg9Zcy5rxoPU7dgU_WZCVRaBoyDNV2K2QZ93qPGe-Jav6ZOTDAYZP1k
UFC格斗①,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/8983d8c926edf403-e8bfe3f01cfa00a46eca126706bd7b1f-hls_1080p_h264_60_1.m3u8?pkey=ABBRbnXG8ub6M73LmC58Re5OToo6A8Ri64I86UPefcv6zytj5GaOBBp3auY1VHFouDRJDOfdcxTYd4Bhj8JAXIandAsR8MtUE6DC_7sLWZiknVnPOLLfTu1EAnm63boreF3g1S8IOU7iMlJArIveLlkEk9853uCGrvwqh2RmZgTwlu2Yy5M91OBRyQXXhSIBkkDANqVrKoTRsIW8Dt7P8eFS5TIWU8_nOEmGccAUJ9ky3ncc9WxMz9L9jpZamYmLfN0&safety_id=AALufSf0OHCmkfb0zHi92cpK
泰之战①,https://txmov2.a.yximgs.com/bs3/video-hls/5232338420747548479_hlsb.m3u8?pkey=AAUR7Wp4cKw3MEaOyv0EwH0kj1gOlii1ZrT8SUp9YTncOWbLEHJbYU-x-Yhtke7HqUQ6yr6Pbju4qJrcU5aaMmCaVrtTQFSkIPT20ZtqAdq3HfUJDPL1s0y8u3JSO6prRNg
泰之战③,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/34378b42e3e24ee1-3df5d1ca280a33eaccd2770be028f6a8-hls_720p_2.m3u8?pkey=ABCDYFJSTiiZ1tDpFhypQIxzokOgBCEhbIo5T_S26NboLDyOFciN1mccYNCQQce6SliNQ-XoBFIKfeX2IS_C1sXXtbRLwVDDR4qyNW4NsBvJlTRspyB5nuEFJPaji5TIPQTnuu5Wgqrlvd0IBliMWyIwzz_Sl2W_7zbKbRAJxsQpvjOhI8yOwaJuImWvQ2GRp3tLEuauCdFB5Rl0zo9WqbS_JYu-ckvAZ5kgYtZ4NomZv5e4AcRqgho0TL0PtYuGVwI&safety_id=AALufSf0OHCmkfb0zHi92cpK
泰之战⑥,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/88bdbc14d3dc1d91-c6662fa18365a97c8b74884f4b46c785-hls_720p_2.m3u8?pkey=ABAv3Yy3BJc67SZRCdTebHV0amKct-vhu29SSWYf_P7_UrYqPOKzh7MPjOaxb-yeUxxsOLCaiLbmj1woFbnBiKpnn7VA5hHlB3bnIY_Z1vbX3M6NNbZ7GdJzZF92LBOGXBo_237hvP0ykpF9UNqDw_jIKm5tsz5TWHnIz7afliuTWAIwrUzCQAY4Gtj4HAltzfcx-_JTnU6oW0jfVCrPP1KANjHdda-wHSfPhrFgNgZim9Rh00Xi7Ab5Wv4hxTfzxq8&safety_id=AALufSf0OHCmkfb0zHi92cpK
2024年3月16日BKFC,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/ea234438695e5e14-2a87b05610c5e7eed9b51fd325b4d792-hls_1080p_h264_6m_1.m3u8?pkey=ABCYfEnj1s4_B7gOjNrd2-AKQy3QiSHBVL0VPrBub1CdQJwDgMDMkOT-a2fgR7z-4DldiVbVVL5OcHjU-nhTyrWGv5xwlTzWK9utwJc1UhutCHg2a4iR9tVqOY2ieGN_4PNWcFwa2gbGO5D2bx1NCEXEEsurbVdAkGvg2YNekww7GJ7plRrgrdVhnRJLIGmReOIZASXOtBtN6hR3PX5PY6NXPN8vZ4Df1D7ze0fr0GfV4hNvdEkIoO-z6w1YxuLq5jc&safety_id=AALSSJ6bTdqAUYLqGfATSmu1
2024年3月4日BKFC,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/b297834b39dacec1-bb39b96d7512332f42d6eec500edb512-hls_720p_2.m3u8?pkey=ABDd6VezmWZ_YVx1run-9A15weGR2peLfQNsNot1NPsVmbhDBuCehkxCLdW84kTHxozdJIaefMdgTHI6tZlY-AHxKhANSCSp0CYiqzp3XKhjX_4o8AzFANMeJzvrcwHqXNfsr9JDPQ_TLd0ZDUGoem26JK6PqvqLpfR0A9pzOByssPjXEnl6XiD4J2j5hcIKKE6b0hb22lfPb_PRzTephLeQwVpfY7J8GjAtt6VLzXgiFxGEhsmI_QAuTcNsb072X7o&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
